 ,Notholaena jonesii Maxon
 ,Pellaea jonesii (Maxon) Morton
 ,Linanthus bigelovii (A. Gray) Greene var. jonesii (A. Gray) Jeps. & H. Mason
cutleaf evening primrose,Clistoyucca brevifolia (Engelm.) Rydb.
 ,Yucca brevifolia Engelm. var. herbertii (J.M. Webber) Munz
cutleaf geranium,Opuntia fulgida Engelm.
 ,Opuntia fulgida Engelm. var. fulgida
cutleaf goosefoot,Panicum colonum L.
 ,Phoradendron juniperinum Engelm. ex A. Gray var. ligatum (Trel.) Fosberg
 ,Phoradendron ligatum Trel.
 ,Oenothera ignota (Jeps.) Munz
cutleaf groundcherry,Oenothera micrantha Hornem. ex Spreng. var. ignota Jeps.
 ,Andropogon quadrivalvis L.
 ,Brodiaea synandra Jeps. var. insignis Jeps.
 ,Erythronium grandiflorum Pursh ssp. pusaterii Munz & J.T. Howell
 ,Diplacus longiflorus Nutt. var. calycinus (Eastw.) Jeps.
 ,Mimulus longiflorus (Nutt.) A.L. Grant ssp. calycinus (Eastw.) Munz
cutleaf Indian paintbrush,Mimulus longiflorus (Nutt.) A.L. Grant var. calycinus (Eastw.) A.L. Grant
 ,Phacelia magellanica (Lam.) Coville p.p.
cutleaf monkeyflower,Phacelia keckii Munz & I.M. Johnst.
 ,Phacelia suaveolens Greene var. keckii (Munz & I.M. Johnst.) J.T. Howell
cutleaf nightshade,Isolepis koilolepis Steud.
cutleaf silverpuffs,"Scirpus carinatus (Hook. & Arn. ex Torr.) A. Gray, non Sm."
cutleaf silverpuffs,Scirpus koilolepis (Steud.) Gleason
 ,Lilium fresnense (Eastw.) Eastw.
 ,Lilium nevadense Eastw.
 ,Lilium nevadense Eastw. var. shastense Eastw.
cutleaf silverpuffs,Antirrhinum hookerianum Pennell ex Millsp.
 ,Antirrhinum kelloggii Greene
 ,Asarina stricta (Hook. & Arn.) Pennell
 ,Neogaerrhinum kelloggii (Greene) Thieret
cutleaf silverpuffs,Juncus brachystylus (Engelm.) Piper
 ,Polygonum kelloggii Greene
cutleaf thelypody,Polygonum unifolium Greene
 ,Lewisia yosemitana (K. Brandegee) Jeps.
 ,Eunanus kelloggii Curran ex Greene
cutleaf waterparsnip,Carex kelloggii W. Boott
 ,Carex lenticularis Michx. var. pallida (W. Boott) Dorn
 ,Lupinus argenteus Pursh var. montigenus (A. Heller) Barneby
 ,Lupinus montigenus A. Heller
 ,Deinandra kelloggii (Greene) Greene
Cuyamaca cypress,Linaria cymbalaria (L.) Mill.
 ,Agrostis kennedyana Beetle
 ,Agrostis tandilensis (Kuntze) Parodi
 ,Poa agassizensis B. Boivin & D. Löve
 ,Poa angustifolia L.
Cuyamaca raspberry,Poa pratensis L. ssp. agassizensis (B. Boivin & D. Löve) Roy L. Taylor & MacBryde
 ,Poa pratensis L. ssp. angustifolia (L.) Lej.
 ,Poa pratensis L. var. angustifolia (L.) Gaudin
Cuyamaca rockcress,Poa pratensis L. var. domestica Laest.
cycloloma,Poa pratensis L. var. gelida (Roem. & Schult.) Böcher
cydonia,Poa pratensis L. var. iantha Wahlenb.
cymbalaria,Sidalcea spicata (Regel) Greene var. valida (Greene) Wiggins
cynara,Sidalcea valida Greene
cypress spurge,Brodiaea coronaria (Salisb.) Engl. var. kernensis Hoover
 ,Brodiaea elegans Hoover var. australis Hoover
 ,Clarkia parviflora Eastw.
cypressvine,Heterotheca villosa (Pursh) Shinners var. shevockii Semple
 ,Potentilla viscidula Rydb.
 ,Oenothera kernensis Munz
cypselea,Delphinium roseum A. Heller
dacite manzanita,Swertia tubulosa (Coville) Jeps.
daffodil,Delphinium hansenii (Greene) Greene var. kernense Davidson
daffodil,Eremalche kernensis C.B. Wolf
dagger flower,Malvastrum kernensis (C.B. Wolf) Munz
 ,Astragalus lentiginosus Douglas ex Hook. var. charlestonensis (Clokey) Barneby
daggerpod,Potentilla tularensis J.T. Howell
 ,Hemizonia pallida D.D. Keck
 ,Eriogonum reniforme Torr. & Frém. var. comosum M.E. Jones
dainty desert hideseed,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone
dainty gilia,Lesquerella bernardina Munz
 ,Physaria kingii (S. Watson) O'Kane & Al-Shehbaz ssp. bernardina (Munz) O'Kane & Al-Shehbaz
 ,Physaria kingii (S. Watson) O'Kane & Al-Shehbaz
 ,Physaria kingii (S. Watson) O'Kane & Al-Shehbaz ssp. kingii
daisy,Lesquerella barnebyi Maguire
daisy,Lesquerella kingii S. Watson var. parviflora (Maguire & A.H. Holmgren) S.L. Welsh & Reveal
daisy desertstar,Lesquerella latifolia A. Nelson
daisybush,Lesquerella occidentalis S. Watson var. parviflora Maguire & A.H. Holmgren
Dakota mock vervain,Physaria kingii (S. Watson) O'Kane & Al-Shehbaz ssp. latifolia (A. Nelson) O'Kane & Al-Shehbaz
Dakota mock vervain,Arenaria compacta Coville
 ,Arenaria fendleri A. Gray var. glabrescens S. Watson
 ,Arenaria kingii (S. Watson) M.E. Jones var. glabrescens (S. Watson) Maguire
dalea,Eremogone kingii (S. Watson) Ikonn. var. glabrescens (S. Watson) Dorn
dallisgrass,Ivesia eremica (Coville) Rydb.
Dalmatian toadflax,Ivesia kingii S. Watson var. eremica (Coville) Ertter
Dalmatian toadflax,Ivesia kingii S. Watson var. kingii
 ,Potentilla eremica Coville
 ,Gentiana menziesii Griseb.
Daly River satinash,Gentiana sceptrum Griseb. var. cascadensis M. Peck
 ,Gentiana sceptrum Griseb. var. humilis Engelm. ex A. Gray
 ,Mimulus inconspicuus A. Gray var. acutidens (Greene) A. Gray
 ,Potentilla patellifera J.T. Howell
 ,Galium munzii Hilend & J.T. Howell var. kingstonense Dempster
 ,Arctostaphylos adenotricha (Fernald & J.F. Macbr.) Á. Löve & D. Löve & Kapoor
damasonium,Arctostaphylos uva-ursi (L.) Spreng. ssp. adenotricha (Fernald & J.F. Macbr.) Calder & Roy L. Taylor
dames rocket,Arctostaphylos uva-ursi (L.) Spreng. ssp. coactilis (Fernald & J.F. Macbr.) Á. Löve & D. Löve & Kapoor
dandelion,Arctostaphylos uva-ursi (L.) Spreng. ssp. longipilosa Packer & Denford
Dane's dwarf gentian,Arctostaphylos uva-ursi (L.) Spreng. ssp. monoensis J.B. Roof
Dane's dwarf gentian,Arctostaphylos uva-ursi (L.) Spreng. ssp. stipitata Packer & Denford
 ,Arctostaphylos uva-ursi (L.) Spreng. var. adenotricha Fernald & J.F. Macbr.
 ,Arctostaphylos uva-ursi (L.) Spreng. var. coactilis Fernald & J.F. Macbr.
Danish scurvygrass,Arctostaphylos uva-ursi (L.) Spreng. var. leobreweri J.B. Roof
 ,Arctostaphylos uva-ursi (L.) Spreng. var. marinensis J.B. Roof
 ,Arctostaphylos uva-ursi (L.) Spreng. var. pacifica Hultén
 ,Arctostaphylos uva-ursi (L.) Spreng. var. stipitata (Packer & Denford) Dorn
 ,Arctostaphylos uva-ursi (L.) Spreng. var. suborbiculata W. Knight
 ,"Uva-Ursi uva-ursi (L.) Britton, nom. inval."
 ,Persicaria orientalis (L.) Assenov
 ,Polygonum spaethii Dammer
Danny's skullcap,Arnica cusickii Rydb.
 ,Arnica spathulata Greene ssp. eastwoodiae (Rydb.) Maguire
 ,Arnica spathulata Greene var. eastwoodiae (Rydb.) Ediger & T.M. Barkley
 ,Potentilla klamathensis Rydb.
darkflowered figwort,Potentilla versicolor Rydb.
darkred onion,Rudbeckia californica A. Gray var. intermedia Perdue
darkred onion,Grossularia klamathensis Coville
darkred onion,Ribes divaricatum Douglas var. klamathense (Coville) McMinn
 ,Ribes klamathense (Coville) Fedde
 ,Cercocarpus betuloides Nutt. var. macrourus (Rydb.) Jeps.
 ,"Hastingsia serpenticola Becking, database artifact"
 ,"Noccaea californica (S. Watson) Kartesz, ined."
 ,Thlaspi californicum S. Watson
darkthroat shootingstar,Thlaspi montanum L. var. californicum (S. Watson) P.K. Holmgren
darkthroat shootingstar,Digitaria paspaloides Michx.
 ,Paspalum distichum L. var. indutum Shinners
 ,Paspalum paspaloides (Michx.) Scribn.
 ,Acanthogonum polygonoides (Torr. & A. Gray) Goodman var. longispinum Goodman
darkthroat shootingstar,Chorizanthe polygonoides Torr. & A. Gray ssp. longispina (Goodman) Munz
 ,Acanthogonum polygonoides (Torr. & A. Gray) Goodman
 ,Arctostaphylos elegans Eastw.
 ,Arctostaphylos manzanita Parry var. elegans (Eastw.) P.V. Wells
 ,Arctostaphylos pungens Kunth ssp. elegans (Eastw.) J.B. Roof
 ,Arctostaphylos pilosula Jeps. & Wies. ex Jeps. ssp. pismoensis P.V. Wells
 ,Ledum glandulosum Nutt. ssp. australe C.L. Hitchc.
 ,Ledum glandulosum Nutt. ssp. columbianum (Piper) C.L. Hitchc.
 ,Ledum glandulosum Nutt. ssp. olivaceum C.L. Hitchc.
 ,Ledum glandulosum Nutt. var. columbianum (Piper) C.L. Hitchc.
 ,Rhododendron columbianum (Piper) Harmaja
 ,Cheilanthes gracillima D.C. Eaton var. aberrans M.E. Jones
 ,Phacelia tanacetifolia Benth. subvar. tenuisecta Brand
 ,Xanthisma spinulosum (Pursh) D.R. Morgan & R.L. Hartm.
darmera,Eriogonum deflexum Torr. ssp. exaltatum (M.E. Jones) S. Stokes
Darnel ryegrass,Eriogonum deflexum Torr. ssp. insigne (S. Watson) S. Stokes
Darnel ryegrass,Eriogonum exaltatum M.E. Jones
 ,Gnaphalium californicum DC.
 ,Athysanus unilateralis (M.E. Jones) Jeps.
 ,Streptanthus campestris S. Watson var. bernardinus (Greene) I.M. Johnst.
 ,Parvisedum leiocarpum (H. Sharsm.) R.T. Clausen
Darwin's berberis,Lupinus argenteus Pursh var. meionanthus (A. Gray) Barneby
date palm,Haplopappus eximius H.M. Hall
date palm,Rumex lacustris Greene
datisca,Carex interrupta Boeckeler var. impressa L.H. Bailey
David's spurge,Carex kelloggii W. Boott var. impressa (L.H. Bailey) B.L. Wilson & Otting
 ,Carex limnaea T. Holm
 ,Carex paucicostata Mack.
 ,Carex hindsii C.B. Clarke
Davidson's bird's-foot trefoil,Carex kelloggii W. Boott var. limnophila (Holm) B.L. Wilson & R.E. Brainerd
 ,Carex vulgaris Fr. var. limnophila Holm
 ,Galium anglicum Huds.
Davidson's blue eyed Mary,Galium anglicum Huds. var. parvifolium (Gaudich. ex Roem. & Schult.) DC.
Davidson's bractscale,Galium parisiense L. ssp. anglicum (Huds.) Gaudich.
 ,Galium parisiense L. ssp. parvifolium (Gaudich. ex Roem. & Schult.) Gaudich.
Davidson's buckwheat,Galium parisiense L. var. anglicum (Huds.) G. Beck
 ,Galium parisiense L. var. divaricatum (Pourr. ex Lam.) Vis.
 ,Galium parisiense L. var. leiocarpum Tausch
Davidson's bushmallow,Galium parvifolium Gaudich. ex Roem. & Schult.
 ,Chenopodium album L. var. lanceolatum (Muhl. ex Willd.) Coss. & Germ.
Davidson's penstemon,Chenopodium album L. var. polymorphum Aellen
Davidson's penstemon,Chenopodium amaranticolor Coste & Reyn.
 ,Chenopodium giganteum D. Don
 ,Chenopodium lanceolatum Muhl. ex Willd.
Davidson's phacelia,Chenopodium paganum auct. non Rchb.
 ,Chenopodium suecicum Murr
Davidson's rockcress,Balsamorhiza hookeri (Hook.) Nutt. var. lanata Sharp
Davidson's rockcress,Prunella vulgaris L. var. elongata Benth.
Davidson's rockcress,Prunella vulgaris L. var. lanceolata (W.P.C. Barton) Fernald
Davidson's saltbush,Camissonia claviformis (Torr. & Frém.) P.H. Raven var. lancifolia (A. Heller) Cronquist
Davidson's stonecrop,Chylismia lancifolia A. Heller
 ,Oenothera claviformis Torr. & Frém. ssp. lancifolia (A. Heller) P.H. Raven
Davis' desertdandelion,Scrophularia leporella E.P. Bicknell
Davis' knotweed,Scrophularia occidentalis (Rydb.) E.P. Bicknell
 ,Scrophularia pectinata Raf.
 ,Lippia lanceolata Michx.
 ,Lippia lanceolata Michx. var. recognita Fernald & Grisc.
 ,Phyla lanceolata (Michx.) Greene var. recognita (Fernald & Grisc.) Soper
 ,Haplopappus lanceolatus (Hook.) Torr. & A. Gray
 ,Haplopappus lanceolatus (Hook.) Torr. & A. Gray ssp. solidagineus (Greene) H.M. Hall
Davis' milkweed,Haplopappus lanceolatus (Hook.) Torr. & A. Gray ssp. tenuicaulis (D.C. Eaton) H.M. Hall
 ,Haplopappus lanceolatus (Hook.) Torr. & A. Gray ssp. vaseyi (Parry ex D.C. Eaton) H.M. Hall
 ,Haplopappus lanceolatus (Hook.) Torr. & A. Gray var. sublanatus Cody
davy mannagrass,Haplopappus lanceolatus (Hook.) Torr. & A. Gray var. tenuicaulis (D.C. Eaton) A. Gray
Davy's centaury,Haplopappus lanceolatus (Hook.) Torr. & A. Gray var. typicus (H.M. Hall) Cronquist
Davy's clarkia,Haplopappus lanceolatus (Hook.) Torr. & A. Gray var. vaseyi Parry ex D.C. Eaton
 ,Haplopappus subviscosus (Greene) S.F. Blake
Davy's sedge,Pyrrocoma subviscosa Greene
dayflower,Botrychium lanceolatum (S.G. Gmel.) Angstr. ssp. typicum R.T. Clausen
deadnettle,Dudleya brauntonii Rose
Deane's milkvetch,Dudleya congesta Rose
Deane's wirelettuce,Dudleya cymosa (Lem.) Britton & Rose ssp. minor (Rose) Moran
 ,Dudleya goldmanii Rose
Death Valley beardtongue,Dudleya lurida Rose
Death Valley beardtongue,Dudleya nevadensis (S. Watson) Britton & Rose ssp. minor (Rose) Abrams
 ,Salvia lancifolia Poir.
Death Valley beardtongue,Claytonia caroliniana Michx. var. lanceolata (Pall. ex Pursh) S. Watson
 ,Bupleurum protractum Hoffm. & Link
Death Valley jointfir,Bupleurum subovatum Link ex Spreng.
 ,Coreopsis crassifolia Aiton
Death Valley monkeyflower,Coreopsis heterogyna Fernald
Death Valley phacelia,Coreopsis lanceolata L. var. villosa Michx.
Death Valley phacelia,Draba lonchocarpa Rydb. var. exigua O.E. Schulz
Death Valley sandmat,Draba nivalis Lilj. ssp. lonchocarpa (Rydb.) Hultén
 ,Draba nivalis Lilj. var. elongata S. Watson
Death Valley sandpaper plant,Draba nivalis Lilj. var. exigua (O.E. Schulz) C.L. Hitchc.
 ,Lantana aculeata L.
 ,Lantana camara L. var. aculeata (L.) Moldenke
Death Valley suncup,Lantana camara L. var. flava (Medik.) Moldenke
 ,Lantana camara L. var. hybrida (Neubert) Moldenke
deathcamas,Lantana camara L. var. mista (L.) L.H. Bailey
Debeque phacelia,Lantana camara L. var. mutabilis (Hook.) L.H. Bailey
Debeque phacelia,Lantana camara L. var. nivea (Vent.) L.H. Bailey
 ,Lantana camara L. var. sanguinea (Medik.) L.H. Bailey
 ,Lantana strigocamara R.W. Sanders
deceptive groundsmoke,Lantana tiliifolia auct. non Cham.
decumbent spikerush,Polygonum coarctatum Douglas ex Hook. f. var. majus Meisn.
 ,Polygonum majus (Meisn.) Piper
Dedecker lupine,Hoita longiloba Rydb.
 ,Hoita rhombifolia (Torr.) Rydb.
Dedecker's clover,Hoita villosa Greene
 ,Psoralea douglasii Greene
 ,Psoralea douglasii Greene var. hansenii Jeps.
deepscar cryptantha,Psoralea hallii (Rydb.) Jeps. var. media Jeps.
deer fern,Psoralea macrostachya DC.
 ,Psoralea macrostachya DC. var. longiloba (Rydb.) J.F. Macbr.
 ,Psoralea macrostachya DC. var. rhombifolia Torr.
 ,Petunia violacea auct. non Juss.
 ,"Jussiaea grandiflora Michx., non Ruiz & Pav."
 ,"Jussiaea michauxiana Fernald, nom. illeg."
deer oak,Jussiaea repens L. var. grandiflora (Michx.) Micheli
deer sedge,Jussiaea uruguayensis Camb.
 ,Ludwigia uruguayensis (Camb.) H. Hara
 ,Ludwigia uruguayensis (Camb.) H. Hara var. major (Hassler) Munz
 ,Plantago aristata Michx. var. nuttallii (Rapin) Morris
deer's foot,Plantago patagonica Jacq. var. aristata (Michx.) A. Gray
deerbrush,Diplacus glutinosus (J.C. Wendl.) Nutt. var. grandiflorus Lindl.
 ,Mimulus bifidus Pennell
 ,Disporum smithii (Hook.) Piper
 ,Prosartes menziesii D. Don
 ,Uvularia smithii Hook.
 ,Haplopappus carthamoides (Hook.) A. Gray ssp. cusickii (A. Gray) H.M. Hall
deergrass,Haplopappus carthamoides (Hook.) A. Gray var. cusickii A. Gray
 ,Crepis occidentalis Nutt. var. nevadensis Kellogg
 ,Psilochenia occidentalis (Nutt.) Nutt. ssp. conjuncta (Jeps.) W.A. Weber
 ,Crepis occidentalis Nutt. var. costata A. Gray
Dehesa beargrass,Psilochenia occidentalis (Nutt.) Nutt. ssp. costata (A. Gray) W.A. Weber
Del Mar manzanita,Crepis occidentalis Nutt. ssp. typica Babc. & Stebbins
 ,Psilochenia occidentalis (Nutt.) Nutt.
Del Norte buckwheat,Crepis occidentalis Nutt. var. pumila (Rydb.) Babc. & Stebbins
Del Norte County iris,Linanthus grandiflorus (Benth.) Greene
 ,Boisduvalia macrantha A. Heller
Del Norte manzanita,Boisduvalia pallida Eastw.
 ,Coreopsis grandiflora Hogg ex Sweet var. pilosa Sherff
Del Norte pea,Lupinaster macrocephalus Pursh
Del Norte willow,Trifolium macrocephalum (Pursh) Poir. var. caeruleomontanum H. St. John
 ,Geum macrophyllum Willd. ssp. perincisum (Rydb.) Hultén
delicate bluegrass,Geum macrophyllum Willd. var. rydbergii Farw.
delicate buttercup,Geum oregonense (Scheutz) Rydb.
delicate gilia,Geum perincisum Rydb.
 ,Geum perincisum Rydb. var. intermedium B. Boivin
delicate muhly,Galium matthewsii A. Gray var. magnifolium Dempster
delosperma,Arenaria macrophylla Hook.
delta eryngo,Aster occidentalis (Nutt.) Torr. & A. Gray var. intermedius A. Gray
Delta tule pea,Chenopodium farinosum (S. Watson) Standl.
Delta tule pea,Chenopodium macrospermum Hook. f. var. subviride (Thell. & Aellen) B. Boivin
 ,Colubrina texensis (Torr. & A. Gray) A. Gray var. californica (I.M. Johnst.) L.D. Benson
deltoid balsamroot,Poa ×fibrata Swallen (pro sp.)
deltoid-bract saltbush,"Poa fibrata Swallen, database artifact"
 ,Abronia crux-maltae Kellogg
dense false gilyflower,Lupinus lepidus Douglas ex Lindl. var. constancei (T.W. Nelson & J.P. Nelson) Isely
dense false gilyflower,Chenopodium strictum Roth
 ,Chenopodium strictum Roth ssp. glaucophyllum (Aellen) Aellen & Just.
dense false gilyflower,Chenopodium strictum Roth var. glaucophyllum (Aellen) Wahl
 ,Chenopodium strictum Roth var. striatum (Krasan) Murr
 ,Rhus laurina Nutt.
 ,Aster scopulorum A. Gray
dense mistletoe,Chrysopsis alpina Nutt.
 ,Gilia filifolia Nutt.
 ,Hydrocotyle rotundifolia Lam.
dense sedge,Habenaria sparsiflora S. Watson var. laxiflora (Rydb.) Correll
 ,Platanthera hyperborea (L.) Lindl. var. gracilis (Lindl.) Luer
dense silkybent,Eunanus layneae Greene
 ,Senecio layneae Greene
denseflower cordgrass,Atriplex phyllostegia (Torr. ex S. Watson) S. Watson var. draconis (M.E. Jones) Fosberg
 ,Agarista calliopsidea DC.
denseflower Indian paintbrush,Cytisus maderensis (Webb & Bethel.) Masf.
denseflower Indian paintbrush,Cytisus stenopetalus (Webb & Bethel.) Masf.
 ,Erigeron foliosus Nutt. var. stenophyllus (Nutt.) A. Gray
 ,Blitum virgatum L.
denseflower Indian paintbrush,Chenopodium capitatum (L.) Asch. var. parvicapitatum S.L. Welsh
 ,"Chenopodium virgatum (L.) Ambrosi, non Thunb."
denseflower rein orchid,Morocarpus foliosus Moench
 ,Potamogeton curtissii Morong
 ,Potamogeton foliosus Raf. var. foliosus
 ,Potamogeton foliosus Raf. var. genuinus Fernald
 ,Potamogeton foliosus Raf. var. macellus Fernald
 ,Potamogeton fibrillosus Fernald
 ,Potamogeton foliosus Raf. var. fibrillosus (Fernald) Haynes & Reveal
denseflower willowherb,Raillardella scabrida Eastw.
 ,Raillardiopsis scabrida (Eastw.) Rydb.
 ,Euphorbia intercedens Podp.
 ,Euphorbia podperae Croizat
 ,Euphorbia pseudovirgata (Schur) Soó
 ,Galarhoeus esula (L.) Rydb.
denseleaf draba,Tithymalus esula (L.) Hill
 ,Epilobium minutum Lindl. ex Lehm. var. foliosum Torr. & A. Gray
 ,"Lemna minima Phil., non Thuill. ex P. Beauv."
 ,Lemna minuscula Herter
densetuft hairsedge,Lemna valdiviana Phil. var. abbreviata Hegelm.
densetuft hairsedge,Lemna valdiviana Phil. var. minima (Phil.) Hegelm.
 ,Navarretia minima Nutt.
 ,Antirrhinum kingii S. Watson
 ,Chorizanthe coriacea Goodman
 ,Chorizanthe lastarriaea Parry
 ,Lastarriaea chilensis auct. non Remy
depauperate milkvetch,Botrychium californicum Underw.
 ,Botrychium coulteri Underw.
depressed fiddleleaf,Botrychium matricariae (Schrank) Spreng.
depressed ipomopsis,Botrychium multifidum (S.G. Gmel.) Trevis. ssp. californicum (Underw.) R.T. Clausen
 ,Botrychium multifidum (S.G. Gmel.) Trevis. ssp. coulteri (Underw.) R.T. Clausen
 ,Botrychium multifidum (S.G. Gmel.) Trevis. ssp. silaifolium (C. Presl) R.T. Clausen
Deptford pink,Botrychium multifidum (S.G. Gmel.) Trevis. var. californicum (Underw.) Broun
 ,Botrychium multifidum (S.G. Gmel.) Trevis. var. coulteri (Underw.) Broun
Descanso milkvetch,Botrychium multifidum (S.G. Gmel.) Trevis. var. intermedium (D.C. Eaton) Farw.
desert agave,Botrychium multifidum (S.G. Gmel.) Trevis. var. silaifolium (C. Presl) Broun
desert agave,Botrychium silaifolium C. Presl
 ,Botrychium silaifolium C. Presl var. coulteri (Underw.) Jeps.
desert agave,Sceptridium multifidum (S.G. Gmel.) M. Nishida ex Tagawa
 ,Sceptridium silaifolium (C. Presl) Lyon
desert almond,Carex cephalophora Muhl. ex Willd. var. angustifolia Boott
desert almond,Carex cephalophora Muhl. ex Willd. var. leavenworthii (Dewey) Kük.
desert almond,Echinocactus lecontei Engelm.
desert apricot,Ferocactus acanthodes (Lem.) Britton & Rose var. lecontei (Engelm.) Lindsay
desert baccharis,Ferocactus cylindraceus (Engelm.) Orcutt ssp. lecontei (Engelm.) N.P. Taylor
desert beardtongue,Ferocactus lecontei (Engelm.) Britton & Rose
 ,Sedum alaskanum (Rose) Rose ex Hutch.
desert bearpoppy,Sedum integrifolium (Raf.) A. Nelson
desert bird's-beak,Sedum rosea (L.) Scop. ssp. integrifolium (Raf.) Hultén
desert bird's-beak,Sedum rosea (L.) Scop. var. alaskanum (Rose) A. Berger
 ,Sedum rosea (L.) Scop. var. frigidum (Rydb.) Hultén
 ,Sedum rosea (L.) Scop. var. integrifolium (Raf.) A. Berger
desert biscuitroot,"Sedum roseum (L.) Scop. ssp. integrifolium (Raf.) Hultén, orth. var."
desert biscuitroot,"Sedum roseum (L.) Scop. var. alaskanum (Rose) A. Berger, orth. var."
 ,"Sedum roseum (L.) Scop. var. frigidum (Rydb.) Hultén, orth. var."
desert bitterbrush,"Sedum roseum (L.) Scop. var. integrifolium (Raf.) A. Berger, orth. var."
 ,Tolmachevia integrifolia (Raf.) Á. Löve & D. Löve
desert blazingstar,Trifolium gymnocarpon Nutt. var. lemmonii (S. Watson) McDermott
 ,Polystichum mohrioides auct. non (Bory) C. Presl
desert brickellbush,Castilleja culbertsonii Greene
 ,Castilleja lassenensis Eastw.
 ,Penstemon lemmonii A. Gray
desert broomrape,Lessingia germanorum Cham. var. lemmonii (A. Gray) J.T. Howell
 ,Lessingia germanorum Cham. var. ramulosissima (A. Nelson) J.T. Howell
 ,Linanthus lemmonii (A. Gray) Greene
 ,"Guillenia lemmonii (Greene) R.E. Buck, nom. inval."
 ,Thelypodium lemmonii Greene
 ,Achnatherum lemmonii (Vasey) Barkworth ssp. lemmonii
 ,Stipa lemmonii (Vasey) Scribn.
desert calico,Stipa lemmonii (Vasey) Scribn. var. jonesii Scribn.
 ,Stipa lemmonii (Vasey) Scribn. var. lemmonii
 ,Allium incisum A. Nelson & J.F. Macbr.
desert candle,Allium scissum A. Nelson & J.F. Macbr.
 ,Eschscholzia lemmonii Greene var. asprella (Greene) Jeps.
desert ceanothus,Eschscholzia lemmonii Greene var. laxa Greene
desert ceanothus,Arabis lemmonii S. Watson var. typica Rollins
 ,Boechera lemmonii (S. Watson) W.A. Weber
 ,Carex abramsii Mack.
desert centaury,Carex albida L.H. Bailey
 ,Carex luzulifolia W. Boott f. albida (L.H. Bailey) Kük.
 ,Carex sonomensis Stacey
 ,Caulanthus coulteri S. Watson var. lemmonii (S. Watson) Munz
desert christmas tree,Streptanthus coulteri (S. Watson) Greene var. lemmonii (S. Watson) Jeps.
 ,"Streptanthus lemmonii (S. Watson) Jeps., non Watson, nom. illeg."
 ,Streptanthus parryi Greene
desert combleaf,Salix austinae Bebb
desert cryptantha,Salix lemmonii Bebb var. austinae (Bebb) C.K. Schneid.
desert deathcamas,Salix lemmonii Bebb var. macrostachya Bebb
 ,Salix lemmonii Bebb var. melanopsis Bebb
desert deervetch,Salix lemmonii Bebb var. sphaerostachya Bebb
 ,Monarda aristata Nutt.
desert dodder,Monarda dispersa Small
desert dodder,Monarda tenuiaristata (A. Gray) Small
 ,"Aloysia citriodora Paláu, orth. var."
desert evening primrose,Aloysia citrodora Paláu
desert evening primrose,"Lippia citriodora Kunth, orth. var."
 ,Lippia citrodora Kunth
desert evening primrose,Lippia triphylla (L'Hér.) Kuntze
 ,Lilium parryi S. Watson var. kessleri Davidson
 ,Psoralea lanceolata Pursh
desert fescue,Psoralea lanceolata Pursh ssp. scabra (Nutt.) Piper
 ,Psoralea lanceolata Pursh var. purshii (Vail) Piper
 ,Psoralea lanceolata Pursh var. stenophylla (Rydb.) Toft & S.L. Welsh
 ,Psoralea lanceolata Pursh var. stenostachys (Rydb.) S.L. Welsh
desert figwort,Psoralea micrantha A. Gray
 ,Psoralea scabra Nutt.
desert fivespot,Psoralea stenostachys Rydb.
 ,Psoralidium lanceolatum (Pursh) Rydb. var. stenophyllum (Rydb.) S.L. Welsh
desert frasera,Psoralidium lanceolatum (Pursh) Rydb. var. stenostachys (Rydb.) S.L. Welsh
 ,Psoralidium stenophyllum (Rydb.) Rydb.
 ,Eucalyptus citriodora Hook.
 ,"Cardaria chalapensis (L.) Hand.-Maz., orth. var."
desert globemallow,"Cardaria draba (L.) Desv. ssp. chalapensis (L.) O.E. Schulz, orth. var."
desert globemallow,Cardaria draba (L.) Desv. ssp. chalepensis (L.) O.E. Schulz
 ,Cardaria draba (L.) Desv. var. repens (Schrenk) O.E. Schulz
desert globemallow,Cardaria repens (Schrenk) Jarmolenko
 ,Lepidium draba L. ssp. chalepense (L.) Thell.
desert gooseberry,Lepidium repens (Schrenk) Boiss.
desert gooseberry,Cicer lens (L.) Willd.
 ,Ervum lens L.
 ,Lens esculenta Moench
desert goosefoot,Vicia tetrasperma (L.) Schreb. var. tenuissima Druce
 ,Juncus acutus L. var. sphaerocarpus Engelm.
 ,Lappa minor Hill
 ,Erigeron inornatus (A. Gray) A. Gray var. angustatus A. Gray
 ,Erigeron inornatus (A. Gray) A. Gray var. reductus Cronquist
desert horsepurslane,Lemna angolensis Welw. ex Hegelm.
desert Indianwheat,Lemna paucicostata Hegelm.
 ,Lemna trinervis (Austin) Small
 ,Leontodon saxatilis Lam.
 ,Apargia nudicaulis (L.) Britton
 ,Leontodon hirtus auct. non L.
 ,Leontodon leysseri (Wallr.) G. Beck
 ,Leontodon nudicaulis (L.) Banks ex Schinz & R. Keller
 ,Leontodon nudicaulis (L.) Banks ex Schinz & R. Keller ssp. taraxacoides (Vill.) Schinz & Thell.
desert ironwood,Castilleja exilis A. Nelson
desert larkspur,Castilleja spiralis Jeps.
desert lavender,Castilleja stenantha A. Gray
desert lily,Castilleja stenantha A. Gray ssp. spiralis (Jeps.) Munz
desert lily,Centaurea nigra L. var. radiata DC.
